epoch,loss
3.933333333333333570e+01,1.239789724349975586e+00
3.950000000000000000e+01,1.585121154785156250e+00
3.966666666666666430e+01,1.804270267486572266e+00
3.983333333333333570e+01,1.274658083915710449e+00
4.000000000000000000e+01,2.202836751937866211e+00
4.016666666666666430e+01,2.265524864196777344e+00
4.033333333333333570e+01,1.880385398864746094e+00
4.050000000000000000e+01,6.429792642593383789e-01
4.066666666666666430e+01,1.425440669059753418e+00
4.083333333333333570e+01,2.096721172332763672e+00
4.100000000000000000e+01,2.453998565673828125e+00
4.116666666666666430e+01,1.922603011131286621e+00
4.133333333333333570e+01,1.627737283706665039e+00
4.150000000000000000e+01,2.597355365753173828e+00
4.166666666666666430e+01,2.074596166610717773e+00
4.183333333333333570e+01,1.240600705146789551e+00
4.200000000000000000e+01,6.104258894920349121e-01
4.216666666666666430e+01,1.379748940467834473e+00
4.233333333333333570e+01,1.233515143394470215e+00
4.250000000000000000e+01,5.396375060081481934e-01
4.266666666666666430e+01,1.329111576080322266e+00
4.283333333333333570e+01,1.292005896568298340e+00
4.300000000000000000e+01,5.199331045150756836e-01
4.316666666666666430e+01,7.653696537017822266e-01
4.333333333333333570e+01,7.715988159179687500e-01
4.350000000000000000e+01,5.034393072128295898e-01
4.366666666666666430e+01,1.081127882003784180e+00
4.383333333333333570e+01,5.541937947273254395e-01
4.400000000000000000e+01,8.239122629165649414e-01
4.416666666666666430e+01,7.471798658370971680e-01
4.433333333333333570e+01,7.725145220756530762e-01
4.450000000000000000e+01,1.013290762901306152e+00
4.466666666666666430e+01,9.999468922615051270e-01
4.483333333333333570e+01,5.455451011657714844e-01
4.500000000000000000e+01,9.356977939605712891e-01
4.516666666666666430e+01,2.632166743278503418e-01
4.533333333333333570e+01,4.421173334121704102e-01
4.550000000000000000e+01,3.449271321296691895e-01
4.566666666666666430e+01,5.403309464454650879e-01
4.583333333333333570e+01,4.821892976760864258e-01
4.600000000000000000e+01,4.027748107910156250e-01
4.616666666666666430e+01,3.880092203617095947e-01
4.633333333333333570e+01,5.267547369003295898e-01
4.650000000000000000e+01,2.806389927864074707e-01
4.666666666666666430e+01,5.007091760635375977e-01
4.683333333333333570e+01,1.368074774742126465e+00
4.700000000000000000e+01,3.840290009975433350e-01
4.716666666666666430e+01,3.910697698593139648e-01
4.733333333333333570e+01,3.538337051868438721e-01
4.750000000000000000e+01,1.082241535186767578e+00
4.766666666666666430e+01,5.847821831703186035e-01
4.783333333333333570e+01,3.913311064243316650e-01
4.800000000000000000e+01,2.975578010082244873e-01
4.816666666666666430e+01,7.090443372726440430e-01
4.833333333333333570e+01,7.252357602119445801e-01
4.850000000000000000e+01,1.737506687641143799e-01
4.866666666666666430e+01,1.885210871696472168e-01
4.883333333333333570e+01,2.279835343360900879e-01
4.900000000000000000e+01,2.329676449298858643e-01
4.916666666666666430e+01,8.500590324401855469e-01
4.933333333333333570e+01,4.197547137737274170e-01
4.950000000000000000e+01,3.994295597076416016e-01
4.966666666666666430e+01,2.825940847396850586e-01
4.983333333333333570e+01,1.825877130031585693e-01
5.000000000000000000e+01,4.510795474052429199e-01
5.016666666666666430e+01,2.018637508153915405e-01
5.033333333333333570e+01,9.960935264825820923e-02
5.050000000000000000e+01,2.808078229427337646e-01
5.066666666666666430e+01,3.256943821907043457e-01
5.083333333333333570e+01,3.003900945186614990e-01
5.100000000000000000e+01,5.791475772857666016e-01
5.116666666666666430e+01,7.157741487026214600e-02
5.133333333333333570e+01,1.715164184570312500e-01
5.150000000000000000e+01,5.102874040603637695e-01
5.166666666666666430e+01,6.078911423683166504e-01
5.183333333333333570e+01,9.349192976951599121e-01
5.200000000000000000e+01,1.615244299173355103e-01
5.216666666666666430e+01,1.754313111305236816e-01
5.233333333333333570e+01,3.449337780475616455e-01
5.250000000000000000e+01,4.944694638252258301e-01
5.266666666666666430e+01,4.947780966758728027e-01
5.283333333333333570e+01,2.360847443342208862e-01
5.300000000000000000e+01,2.354549765586853027e-01
5.316666666666666430e+01,4.250627756118774414e-01
5.333333333333333570e+01,3.083700835704803467e-01
5.350000000000000000e+01,2.824632227420806885e-01
5.366666666666666430e+01,2.482204437255859375e-01
5.383333333333333570e+01,2.833093404769897461e-01
5.400000000000000000e+01,2.486096024513244629e-01
5.416666666666666430e+01,2.810849845409393311e-01
5.433333333333333570e+01,1.777099668979644775e-01
5.450000000000000000e+01,3.267550766468048096e-01
5.466666666666666430e+01,1.303998231887817383e-01
5.483333333333333570e+01,3.466013967990875244e-01
5.500000000000000000e+01,1.604320555925369263e-01
5.516666666666666430e+01,1.176842525601387024e-01
5.533333333333333570e+01,1.614438295364379883e-01
5.550000000000000000e+01,4.485542178153991699e-01
5.566666666666666430e+01,2.759409248828887939e-01
5.583333333333333570e+01,2.867240607738494873e-01
5.600000000000000000e+01,2.353695333003997803e-01
5.616666666666666430e+01,6.017520427703857422e-01
5.633333333333333570e+01,4.249568283557891846e-01
5.650000000000000000e+01,1.315039843320846558e-01
5.666666666666666430e+01,2.521381080150604248e-01
5.683333333333333570e+01,4.039151668548583984e-01
5.700000000000000000e+01,1.675471514463424683e-01
5.716666666666666430e+01,1.165814697742462158e-01
5.733333333333333570e+01,1.574626415967941284e-01
5.750000000000000000e+01,9.835832566022872925e-02
5.766666666666666430e+01,3.844141364097595215e-01
5.783333333333333570e+01,2.780578732490539551e-01
5.800000000000000000e+01,1.277250796556472778e-01
5.816666666666666430e+01,1.772858649492263794e-01
5.833333333333333570e+01,1.972584873437881470e-01
5.850000000000000000e+01,3.106183409690856934e-01
5.866666666666666430e+01,1.976991444826126099e-01
5.883333333333333570e+01,1.371179223060607910e-01
5.900000000000000000e+01,6.629580855369567871e-01
5.916666666666666430e+01,1.188116669654846191e-01
5.933333333333333570e+01,2.090852111577987671e-01
5.950000000000000000e+01,3.379249572753906250e-01
5.966666666666666430e+01,4.045111835002899170e-01
5.983333333333333570e+01,3.008891642093658447e-01
6.000000000000000000e+01,2.720752954483032227e-01
6.016666666666666430e+01,1.474476307630538940e-01
6.033333333333333570e+01,2.295114547014236450e-01
6.050000000000000000e+01,1.418970376253128052e-01
6.066666666666666430e+01,2.975074052810668945e-01
6.083333333333333570e+01,3.026187419891357422e-01
6.100000000000000000e+01,3.419781923294067383e-01
6.116666666666666430e+01,3.025498390197753906e-01
6.133333333333333570e+01,3.480117321014404297e-01
6.150000000000000000e+01,1.685671210289001465e-01
6.166666666666666430e+01,2.174484282732009888e-01
6.183333333333333570e+01,1.376193463802337646e-01
6.200000000000000000e+01,3.114683628082275391e-01
6.216666666666666430e+01,2.608644366264343262e-01
6.233333333333333570e+01,4.526860713958740234e-01
6.250000000000000000e+01,1.508111357688903809e-01
6.266666666666666430e+01,1.775407940149307251e-01
6.283333333333333570e+01,1.801818609237670898e-01
6.300000000000000000e+01,1.937061250209808350e-01
6.316666666666666430e+01,1.120506227016448975e-01
6.333333333333333570e+01,2.304833531379699707e-01
6.350000000000000000e+01,3.002369701862335205e-01
6.366666666666666430e+01,2.054581195116043091e-01
6.383333333333333570e+01,1.540601700544357300e-01
6.400000000000000000e+01,3.265462517738342285e-01
6.416666666666667140e+01,1.499190479516983032e-01
6.433333333333332860e+01,1.305373311042785645e-01
6.450000000000000000e+01,1.230356469750404358e-01
6.466666666666667140e+01,2.072580307722091675e-01
6.483333333333332860e+01,2.612637281417846680e-01
6.500000000000000000e+01,2.819958627223968506e-01
6.516666666666667140e+01,1.563823372125625610e-01
6.533333333333332860e+01,2.768135368824005127e-01
6.550000000000000000e+01,4.418745338916778564e-01
6.566666666666667140e+01,2.727941572666168213e-01
6.583333333333332860e+01,1.365624368190765381e-01
6.600000000000000000e+01,1.375771760940551758e-01
6.616666666666667140e+01,9.542383253574371338e-02
6.633333333333332860e+01,4.177271127700805664e-01
6.650000000000000000e+01,3.313489556312561035e-01
6.666666666666667140e+01,3.438851833343505859e-01
6.683333333333332860e+01,1.665243506431579590e-01
6.700000000000000000e+01,4.798941016197204590e-01
6.716666666666667140e+01,1.290325224399566650e-01
6.733333333333332860e+01,2.646582722663879395e-01
6.750000000000000000e+01,2.084331512451171875e-01
6.766666666666667140e+01,1.571992635726928711e-01
6.783333333333332860e+01,3.833967149257659912e-01
6.800000000000000000e+01,3.191653490066528320e-01
6.816666666666667140e+01,4.084051549434661865e-01
6.833333333333332860e+01,2.982128858566284180e-01
6.850000000000000000e+01,1.571693569421768188e-01
6.866666666666667140e+01,1.721451133489608765e-01
6.883333333333332860e+01,5.151374936103820801e-01
6.900000000000000000e+01,3.533310294151306152e-01
6.916666666666667140e+01,1.422705799341201782e-01
6.933333333333332860e+01,2.034789472818374634e-01
6.950000000000000000e+01,1.258914768695831299e-01
6.966666666666667140e+01,5.096946954727172852e-01
6.983333333333332860e+01,1.803082972764968872e-01
7.000000000000000000e+01,2.031346559524536133e-01
7.016666666666667140e+01,3.810267746448516846e-01
7.033333333333332860e+01,4.092279076576232910e-01
7.050000000000000000e+01,1.812725663185119629e-01
7.066666666666667140e+01,3.304131031036376953e-01
7.083333333333332860e+01,1.421918123960494995e-01
7.100000000000000000e+01,1.950411796569824219e-01
7.116666666666667140e+01,1.996110677719116211e-01
7.133333333333332860e+01,3.058660030364990234e-01
7.150000000000000000e+01,4.119267761707305908e-01
7.166666666666667140e+01,2.860274016857147217e-01
7.183333333333332860e+01,1.790034472942352295e-01
7.200000000000000000e+01,1.366029530763626099e-01
7.216666666666667140e+01,3.993856906890869141e-01
7.233333333333332860e+01,5.360860824584960938e-01
7.250000000000000000e+01,1.812201142311096191e-01
7.266666666666667140e+01,2.389243692159652710e-01
7.283333333333332860e+01,1.754408329725265503e-01
7.300000000000000000e+01,3.808217346668243408e-01
7.316666666666667140e+01,2.833669781684875488e-01
7.333333333333332860e+01,1.913232803344726562e-01
7.350000000000000000e+01,9.795750677585601807e-02
7.366666666666667140e+01,1.810873001813888550e-01
7.383333333333332860e+01,3.182213604450225830e-01
7.400000000000000000e+01,1.472182273864746094e-01
7.416666666666667140e+01,4.199175238609313965e-01
7.433333333333332860e+01,2.867272496223449707e-01
7.450000000000000000e+01,1.345113813877105713e-01
7.466666666666667140e+01,2.794136404991149902e-01
7.483333333333332860e+01,2.986674010753631592e-01
7.500000000000000000e+01,1.970021128654479980e-01
7.516666666666667140e+01,2.737447321414947510e-01
7.533333333333332860e+01,1.224189922213554382e-01
7.550000000000000000e+01,2.895561158657073975e-01
7.566666666666667140e+01,5.835899114608764648e-01
7.583333333333332860e+01,2.675730586051940918e-01
7.600000000000000000e+01,4.483249783515930176e-01
7.616666666666667140e+01,2.480830997228622437e-01
7.633333333333332860e+01,2.153300046920776367e-01
7.650000000000000000e+01,2.587392330169677734e-01
7.666666666666667140e+01,2.775122523307800293e-01
7.683333333333332860e+01,2.508287131786346436e-01
7.700000000000000000e+01,1.872698664665222168e-01
7.716666666666667140e+01,2.136290371417999268e-01
7.733333333333332860e+01,5.242735147476196289e-01
7.750000000000000000e+01,3.321681320667266846e-01
7.766666666666667140e+01,3.290015459060668945e-01
7.783333333333332860e+01,2.547597587108612061e-01
7.800000000000000000e+01,1.289789825677871704e-01
7.816666666666667140e+01,5.668073892593383789e-01
7.833333333333332860e+01,2.887412905693054199e-01
7.850000000000000000e+01,2.129430770874023438e-01
7.866666666666667140e+01,9.052682667970657349e-02
7.883333333333332860e+01,1.638374775648117065e-01
7.900000000000000000e+01,2.737842202186584473e-01
7.916666666666667140e+01,3.579268753528594971e-01
7.933333333333332860e+01,2.292945086956024170e-01
7.950000000000000000e+01,2.120231688022613525e-01
7.966666666666667140e+01,1.622943431138992310e-01
7.983333333333332860e+01,1.418981552124023438e-01
8.000000000000000000e+01,1.676402986049652100e-01
8.016666666666667140e+01,2.381727546453475952e-01
8.033333333333332860e+01,2.669988274574279785e-01
8.050000000000000000e+01,1.194773688912391663e-01
8.066666666666667140e+01,2.121238261461257935e-01
8.083333333333332860e+01,1.830191463232040405e-01
8.100000000000000000e+01,2.580570578575134277e-01
8.116666666666667140e+01,3.314552307128906250e-01
8.133333333333332860e+01,2.015022635459899902e-01
8.150000000000000000e+01,3.033336699008941650e-01
8.166666666666667140e+01,2.230847179889678955e-01
8.183333333333332860e+01,2.025353610515594482e-01
8.200000000000000000e+01,3.394919931888580322e-01
8.216666666666667140e+01,3.401669263839721680e-01
8.233333333333332860e+01,2.749243676662445068e-01
8.250000000000000000e+01,2.481551617383956909e-01
8.266666666666667140e+01,1.803948283195495605e-01
8.283333333333332860e+01,1.972352266311645508e-01
8.300000000000000000e+01,3.973052501678466797e-01
8.316666666666667140e+01,3.767954111099243164e-01
8.333333333333332860e+01,3.399302959442138672e-01
