epoch,loss
1.250000000000000000e+01,1.611927390098571777e+00
1.266666666666666607e+01,1.278552055358886719e+00
1.283333333333333393e+01,3.963477849960327148e+00
1.300000000000000000e+01,2.703969478607177734e+00
1.316666666666666607e+01,2.572491407394409180e+00
1.333333333333333393e+01,1.370092153549194336e+00
1.350000000000000000e+01,2.144535064697265625e+00
1.366666666666666607e+01,2.610883235931396484e+00
1.383333333333333393e+01,2.426066398620605469e+00
1.400000000000000000e+01,1.440233707427978516e+00
1.416666666666666607e+01,1.296741604804992676e+00
1.433333333333333393e+01,3.071766376495361328e+00
1.450000000000000000e+01,3.283433914184570312e+00
1.466666666666666607e+01,2.763293981552124023e+00
1.483333333333333393e+01,1.569955110549926758e+00
1.500000000000000000e+01,2.160583257675170898e+00
1.516666666666666607e+01,8.454652428627014160e-01
1.533333333333333393e+01,1.055326104164123535e+00
1.550000000000000000e+01,2.550329446792602539e+00
1.566666666666666607e+01,1.167286396026611328e+00
1.583333333333333393e+01,2.427618980407714844e+00
1.600000000000000000e+01,1.384732246398925781e+00
1.616666666666666785e+01,3.138741731643676758e+00
1.633333333333333215e+01,1.441315770149230957e+00
1.650000000000000000e+01,7.454278469085693359e-01
1.666666666666666785e+01,1.018207430839538574e+00
1.683333333333333215e+01,1.914659142494201660e+00
1.700000000000000000e+01,2.845535993576049805e+00
1.716666666666666785e+01,2.138807773590087891e+00
1.733333333333333215e+01,2.699384093284606934e-01
1.750000000000000000e+01,1.450064420700073242e+00
1.766666666666666785e+01,2.380578994750976562e+00
1.783333333333333215e+01,2.792422533035278320e+00
1.800000000000000000e+01,1.971483111381530762e+00
1.816666666666666785e+01,2.434751510620117188e+00
1.833333333333333215e+01,1.356607913970947266e+00
1.850000000000000000e+01,1.545108914375305176e+00
1.866666666666666785e+01,1.717805624008178711e+00
1.883333333333333215e+01,1.502035260200500488e+00
1.900000000000000000e+01,2.121802091598510742e+00
1.916666666666666785e+01,2.040281772613525391e+00
1.933333333333333215e+01,3.382946729660034180e+00
1.950000000000000000e+01,5.576320171356201172e+00
1.966666666666666785e+01,2.685413837432861328e+00
1.983333333333333215e+01,1.970976829528808594e+00
2.000000000000000000e+01,4.068925380706787109e+00
2.016666666666666785e+01,2.173263788223266602e+00
2.033333333333333215e+01,4.516098976135253906e+00
2.050000000000000000e+01,2.292506694793701172e+00
2.066666666666666785e+01,7.468510270118713379e-01
2.083333333333333215e+01,4.194125175476074219e+00
2.100000000000000000e+01,1.183500289916992188e+00
2.116666666666666785e+01,2.855116605758666992e+00
2.133333333333333215e+01,2.779160976409912109e+00
2.150000000000000000e+01,2.594521522521972656e+00
2.166666666666666785e+01,2.001591682434082031e+00
2.183333333333333215e+01,1.636415004730224609e+00
2.200000000000000000e+01,1.108591556549072266e+00
2.216666666666666785e+01,1.914153099060058594e+00
2.233333333333333215e+01,3.108994245529174805e+00
2.250000000000000000e+01,1.189538359642028809e+00
2.266666666666666785e+01,2.427065134048461914e+00
2.283333333333333215e+01,2.837986707687377930e+00
2.300000000000000000e+01,3.128977298736572266e+00
2.316666666666666785e+01,1.920400500297546387e+00
2.333333333333333215e+01,1.714133262634277344e+00
2.350000000000000000e+01,3.128700017929077148e+00
2.366666666666666785e+01,1.910536289215087891e+00
2.383333333333333215e+01,5.584123730659484863e-01
2.400000000000000000e+01,1.239776015281677246e+00
2.416666666666666785e+01,1.836080312728881836e+00
2.433333333333333215e+01,2.141976833343505859e+00
2.450000000000000000e+01,1.838198423385620117e+00
2.466666666666666785e+01,8.021303415298461914e-01
2.483333333333333215e+01,2.322980880737304688e+00
2.500000000000000000e+01,1.567163348197937012e+00
2.516666666666666785e+01,1.070190668106079102e+00
2.533333333333333215e+01,6.290084719657897949e-01
2.550000000000000000e+01,2.036351680755615234e+00
2.566666666666666785e+01,2.504495620727539062e+00
2.583333333333333215e+01,5.488737821578979492e-01
2.600000000000000000e+01,3.104203462600708008e+00
2.616666666666666785e+01,2.245611190795898438e+00
2.633333333333333215e+01,2.046057939529418945e+00
2.650000000000000000e+01,5.538064956665039062e+00
2.666666666666666785e+01,1.467963695526123047e+00
2.683333333333333215e+01,1.629992723464965820e+00
2.700000000000000000e+01,2.303367614746093750e+00
2.716666666666666785e+01,1.597370266914367676e+00
2.733333333333333215e+01,1.860585331916809082e+00
2.750000000000000000e+01,1.220564365386962891e+00
2.766666666666666785e+01,1.407290220260620117e+00
2.783333333333333215e+01,1.803741931915283203e+00
2.800000000000000000e+01,3.627399682998657227e+00
2.816666666666666785e+01,1.029642224311828613e+00
2.833333333333333215e+01,1.805687308311462402e+00
2.850000000000000000e+01,2.659324407577514648e+00
2.866666666666666785e+01,2.516850471496582031e+00
2.883333333333333215e+01,1.762570500373840332e+00
2.900000000000000000e+01,1.450926661491394043e+00
2.916666666666666785e+01,9.984438419342041016e-01
2.933333333333333215e+01,1.459451436996459961e+00
2.950000000000000000e+01,1.149263858795166016e+00
2.966666666666666785e+01,2.467252016067504883e+00
2.983333333333333215e+01,1.374235391616821289e+00
3.000000000000000000e+01,9.472005963325500488e-01
3.016666666666666785e+01,3.433037757873535156e+00
3.033333333333333215e+01,1.781128406524658203e+00
3.050000000000000000e+01,8.454969525337219238e-01
3.066666666666666785e+01,1.422272324562072754e+00
3.083333333333333215e+01,2.350748300552368164e+00
3.100000000000000000e+01,1.772019386291503906e+00
3.116666666666666785e+01,2.142859458923339844e+00
3.133333333333333215e+01,1.570811033248901367e+00
3.150000000000000000e+01,1.152913928031921387e+00
3.166666666666666785e+01,1.181162238121032715e+00
3.183333333333333215e+01,2.369321346282958984e+00
3.200000000000000000e+01,1.573564410209655762e+00
3.216666666666666430e+01,2.423408269882202148e+00
3.233333333333333570e+01,1.480669379234313965e+00
3.250000000000000000e+01,1.665802001953125000e+00
3.266666666666666430e+01,5.389960765838623047e+00
3.283333333333333570e+01,2.071446418762207031e+00
3.300000000000000000e+01,3.423899650573730469e+00
3.316666666666666430e+01,1.268498420715332031e+00
3.333333333333333570e+01,3.195239543914794922e+00
3.350000000000000000e+01,2.051832675933837891e+00
3.366666666666666430e+01,2.705669641494750977e+00
3.383333333333333570e+01,1.837374210357666016e+00
3.400000000000000000e+01,1.041037082672119141e+00
3.416666666666666430e+01,1.491101980209350586e+00
3.433333333333333570e+01,2.265372037887573242e+00
3.450000000000000000e+01,1.323649764060974121e+00
3.466666666666666430e+01,1.180361747741699219e+00
3.483333333333333570e+01,1.363179326057434082e+00
3.500000000000000000e+01,1.581304073333740234e+00
3.516666666666666430e+01,1.849568843841552734e+00
3.533333333333333570e+01,1.769370317459106445e+00
3.550000000000000000e+01,1.460047245025634766e+00
3.566666666666666430e+01,2.081679582595825195e+00
3.583333333333333570e+01,1.983106255531311035e+00
3.600000000000000000e+01,1.611474037170410156e+00
3.616666666666666430e+01,2.679254770278930664e+00
3.633333333333333570e+01,1.996348619461059570e+00
3.650000000000000000e+01,2.352706670761108398e+00
3.666666666666666430e+01,2.272881746292114258e+00
3.683333333333333570e+01,2.480400562286376953e+00
3.700000000000000000e+01,1.987551093101501465e+00
3.716666666666666430e+01,1.596641898155212402e+00
3.733333333333333570e+01,3.464903593063354492e+00
3.750000000000000000e+01,3.963498592376708984e+00
3.766666666666666430e+01,7.698104977607727051e-01
3.783333333333333570e+01,1.705617666244506836e+00
3.800000000000000000e+01,3.389798641204833984e+00
3.816666666666666430e+01,2.311915159225463867e+00
3.833333333333333570e+01,3.352558612823486328e+00
3.850000000000000000e+01,2.154612064361572266e+00
3.866666666666666430e+01,2.573000907897949219e+00
3.883333333333333570e+01,3.886743068695068359e+00
3.900000000000000000e+01,2.495122432708740234e+00
3.916666666666666430e+01,1.234370589256286621e+00
3.933333333333333570e+01,1.239808320999145508e+00
3.950000000000000000e+01,1.585179924964904785e+00
3.966666666666666430e+01,1.804164767265319824e+00
3.983333333333333570e+01,1.274660587310791016e+00
4.000000000000000000e+01,2.202822208404541016e+00
4.016666666666666430e+01,2.265570878982543945e+00
4.033333333333333570e+01,1.880390524864196777e+00
4.050000000000000000e+01,6.429702639579772949e-01
4.066666666666666430e+01,1.425425767898559570e+00
4.083333333333333570e+01,2.096703529357910156e+00
4.100000000000000000e+01,2.453999042510986328e+00
4.116666666666666430e+01,1.922596693038940430e+00
4.133333333333333570e+01,1.627594590187072754e+00
4.150000000000000000e+01,2.597335100173950195e+00
4.166666666666666430e+01,2.074602603912353516e+00
4.183333333333333570e+01,1.427339434623718262e+00
4.200000000000000000e+01,8.249628543853759766e-01
4.216666666666666430e+01,1.810558795928955078e+00
4.233333333333333570e+01,1.539640903472900391e+00
4.250000000000000000e+01,1.118668317794799805e+00
4.266666666666666430e+01,2.097617626190185547e+00
4.283333333333333570e+01,1.736589074134826660e+00
4.300000000000000000e+01,1.003625988960266113e+00
4.316666666666666430e+01,2.013468265533447266e+00
4.333333333333333570e+01,2.465940475463867188e+00
4.350000000000000000e+01,9.690121412277221680e-01
4.366666666666666430e+01,2.569014310836791992e+00
4.383333333333333570e+01,1.342203974723815918e+00
4.400000000000000000e+01,2.049997806549072266e+00
4.416666666666666430e+01,2.259643316268920898e+00
4.433333333333333570e+01,2.397129297256469727e+00
4.450000000000000000e+01,2.879296779632568359e+00
4.466666666666666430e+01,2.196787834167480469e+00
4.483333333333333570e+01,1.943495631217956543e+00
4.500000000000000000e+01,2.954319715499877930e+00
4.516666666666666430e+01,6.439064145088195801e-01
4.533333333333333570e+01,2.725613117218017578e+00
4.550000000000000000e+01,1.753208875656127930e+00
4.566666666666666430e+01,1.882256150245666504e+00
4.583333333333333570e+01,2.279668569564819336e+00
4.600000000000000000e+01,1.794970393180847168e+00
4.616666666666666430e+01,1.562129259109497070e+00
4.633333333333333570e+01,1.797340989112854004e+00
4.650000000000000000e+01,1.992422223091125488e+00
4.666666666666666430e+01,2.116028785705566406e+00
4.683333333333333570e+01,3.590103149414062500e+00
4.700000000000000000e+01,6.642625331878662109e-01
4.716666666666666430e+01,3.438144445419311523e+00
4.733333333333333570e+01,1.326413393020629883e+00
4.750000000000000000e+01,3.443221330642700195e+00
4.766666666666666430e+01,2.421228647232055664e+00
4.783333333333333570e+01,1.744574427604675293e+00
4.800000000000000000e+01,1.789157986640930176e+00
4.816666666666666430e+01,3.257538557052612305e+00
4.833333333333333570e+01,2.910739183425903320e+00
4.850000000000000000e+01,1.282401084899902344e+00
4.866666666666666430e+01,1.498830318450927734e+00
4.883333333333333570e+01,1.990054607391357422e+00
4.900000000000000000e+01,2.288159847259521484e+00
4.916666666666666430e+01,3.852084159851074219e+00
4.933333333333333570e+01,1.609412789344787598e+00
4.950000000000000000e+01,2.565347194671630859e+00
4.966666666666666430e+01,1.770880103111267090e+00
4.983333333333333570e+01,2.531101703643798828e+00
5.000000000000000000e+01,2.302579164505004883e+00
5.016666666666666430e+01,1.360943794250488281e+00
5.033333333333333570e+01,1.840424180030822754e+00
5.050000000000000000e+01,1.585320711135864258e+00
5.066666666666666430e+01,1.461730599403381348e+00
5.083333333333333570e+01,1.157691359519958496e+00
5.100000000000000000e+01,2.059318304061889648e+00
5.116666666666666430e+01,1.406908154487609863e+00
5.133333333333333570e+01,2.195800065994262695e+00
5.150000000000000000e+01,3.938634634017944336e+00
5.166666666666666430e+01,3.558081626892089844e+00
5.183333333333333570e+01,4.066494941711425781e+00
5.200000000000000000e+01,1.556108951568603516e+00
5.216666666666666430e+01,1.718754887580871582e+00
5.233333333333333570e+01,2.519971370697021484e+00
5.250000000000000000e+01,2.222169160842895508e+00
5.266666666666666430e+01,2.134007453918457031e+00
5.283333333333333570e+01,3.171881675720214844e+00
5.300000000000000000e+01,2.222428083419799805e+00
5.316666666666666430e+01,2.661407470703125000e+00
5.333333333333333570e+01,2.354731321334838867e+00
5.350000000000000000e+01,1.685308575630187988e+00
5.366666666666666430e+01,1.949774026870727539e+00
5.383333333333333570e+01,2.080985784530639648e+00
5.400000000000000000e+01,2.916695594787597656e+00
5.416666666666666430e+01,2.402467250823974609e+00
5.433333333333333570e+01,1.367985844612121582e+00
5.450000000000000000e+01,2.579923152923583984e+00
5.466666666666666430e+01,1.309122204780578613e+00
5.483333333333333570e+01,2.735246658325195312e+00
5.500000000000000000e+01,1.709853053092956543e+00
5.516666666666666430e+01,9.746091961860656738e-01
5.533333333333333570e+01,1.120683550834655762e+00
5.550000000000000000e+01,3.111489295959472656e+00
5.566666666666666430e+01,2.265895128250122070e+00
5.583333333333333570e+01,2.475126266479492188e+00
5.600000000000000000e+01,1.478261470794677734e+00
5.616666666666666430e+01,4.365112781524658203e+00
5.633333333333333570e+01,1.836710333824157715e+00
5.650000000000000000e+01,1.432010769844055176e+00
5.666666666666666430e+01,1.360724687576293945e+00
5.683333333333333570e+01,4.482267379760742188e+00
5.700000000000000000e+01,2.736263513565063477e+00
5.716666666666666430e+01,1.712006330490112305e+00
5.733333333333333570e+01,1.409563541412353516e+00
5.750000000000000000e+01,1.086421370506286621e+00
5.766666666666666430e+01,2.500968694686889648e+00
5.783333333333333570e+01,2.513568639755249023e+00
5.800000000000000000e+01,1.039374232292175293e+00
5.816666666666666430e+01,2.017836570739746094e+00
5.833333333333333570e+01,1.492280006408691406e+00
5.850000000000000000e+01,2.024115324020385742e+00
5.866666666666666430e+01,1.227747440338134766e+00
5.883333333333333570e+01,7.056683301925659180e-01
5.900000000000000000e+01,3.156044960021972656e+00
5.916666666666666430e+01,6.569339632987976074e-01
5.933333333333333570e+01,1.896323561668395996e+00
5.950000000000000000e+01,2.742911338806152344e+00
5.966666666666666430e+01,2.986959218978881836e+00
5.983333333333333570e+01,1.077500939369201660e+00
6.000000000000000000e+01,1.600463747978210449e+00
6.016666666666666430e+01,1.454531669616699219e+00
6.033333333333333570e+01,1.491774559020996094e+00
6.050000000000000000e+01,9.185600280761718750e-01
6.066666666666666430e+01,2.629270553588867188e+00
6.083333333333333570e+01,2.772475957870483398e+00
6.100000000000000000e+01,3.084135055541992188e+00
6.116666666666666430e+01,1.933420419692993164e+00
6.133333333333333570e+01,1.677739143371582031e+00
6.150000000000000000e+01,1.102137923240661621e+00
6.166666666666666430e+01,4.315049648284912109e+00
6.183333333333333570e+01,2.279055833816528320e+00
6.200000000000000000e+01,1.927563190460205078e+00
6.216666666666666430e+01,2.845768928527832031e+00
6.233333333333333570e+01,2.731675624847412109e+00
6.250000000000000000e+01,1.494453072547912598e+00
6.266666666666666430e+01,1.162994980812072754e+00
6.283333333333333570e+01,1.373942613601684570e+00
6.300000000000000000e+01,1.275402545928955078e+00
6.316666666666666430e+01,8.683253526687622070e-01
6.333333333333333570e+01,1.355920672416687012e+00
6.350000000000000000e+01,2.757546424865722656e+00
6.366666666666666430e+01,8.182896971702575684e-01
6.383333333333333570e+01,3.088696479797363281e+00
6.400000000000000000e+01,2.450120210647583008e+00
6.416666666666667140e+01,1.240050196647644043e+00
6.433333333333332860e+01,1.052702188491821289e+00
6.450000000000000000e+01,1.185483694076538086e+00
6.466666666666667140e+01,2.777445793151855469e+00
6.483333333333332860e+01,1.849596858024597168e+00
6.500000000000000000e+01,2.210068702697753906e+00
6.516666666666667140e+01,1.073376417160034180e+00
6.533333333333332860e+01,2.489416837692260742e+00
6.550000000000000000e+01,2.276456356048583984e+00
6.566666666666667140e+01,1.922550320625305176e+00
6.583333333333332860e+01,9.643532633781433105e-01
6.600000000000000000e+01,9.815524816513061523e-01
6.616666666666667140e+01,1.155459165573120117e+00
6.633333333333332860e+01,2.611759662628173828e+00
6.650000000000000000e+01,2.889854192733764648e+00
6.666666666666667140e+01,3.090362787246704102e+00
6.683333333333332860e+01,1.774497866630554199e+00
6.700000000000000000e+01,3.477716684341430664e+00
6.716666666666667140e+01,1.462430119514465332e+00
6.733333333333332860e+01,2.720199346542358398e+00
6.750000000000000000e+01,1.395992875099182129e+00
6.766666666666667140e+01,2.038971424102783203e+00
6.783333333333332860e+01,3.122338771820068359e+00
6.800000000000000000e+01,1.975650906562805176e+00
6.816666666666667140e+01,3.136414289474487305e+00
6.833333333333332860e+01,1.904505133628845215e+00
6.850000000000000000e+01,2.647338867187500000e+00
6.866666666666667140e+01,1.174363970756530762e+00
6.883333333333332860e+01,2.973778724670410156e+00
6.900000000000000000e+01,2.900089025497436523e+00
6.916666666666667140e+01,1.565661668777465820e+00
6.933333333333332860e+01,1.982047677040100098e+00
6.950000000000000000e+01,1.247641563415527344e+00
6.966666666666667140e+01,2.383952617645263672e+00
6.983333333333332860e+01,2.302793025970458984e+00
7.000000000000000000e+01,1.072104334831237793e+00
7.016666666666667140e+01,2.900216102600097656e+00
7.033333333333332860e+01,3.005834341049194336e+00
7.050000000000000000e+01,1.543009996414184570e+00
7.066666666666667140e+01,2.721405267715454102e+00
7.083333333333332860e+01,1.408753633499145508e+00
7.100000000000000000e+01,1.579712510108947754e+00
7.116666666666667140e+01,1.462206125259399414e+00
7.133333333333332860e+01,2.829421043395996094e+00
7.150000000000000000e+01,5.552355289459228516e+00
7.166666666666667140e+01,2.231502294540405273e+00
7.183333333333332860e+01,1.461422324180603027e+00
7.200000000000000000e+01,9.056823253631591797e-01
7.216666666666667140e+01,2.994509935379028320e+00
7.233333333333332860e+01,4.224845409393310547e+00
7.250000000000000000e+01,2.557726383209228516e+00
7.266666666666667140e+01,3.179753065109252930e+00
7.283333333333332860e+01,2.378648996353149414e+00
7.300000000000000000e+01,3.944630146026611328e+00
7.316666666666667140e+01,2.231960535049438477e+00
7.333333333333332860e+01,1.678431034088134766e+00
7.350000000000000000e+01,8.991465568542480469e-01
7.366666666666667140e+01,2.648805141448974609e+00
7.383333333333332860e+01,3.074892282485961914e+00
7.400000000000000000e+01,9.785035848617553711e-01
7.416666666666667140e+01,4.367964744567871094e+00
7.433333333333332860e+01,2.966486215591430664e+00
7.450000000000000000e+01,1.763913750648498535e+00
7.466666666666667140e+01,2.132411003112792969e+00
7.483333333333332860e+01,2.420406579971313477e+00
7.500000000000000000e+01,1.749234795570373535e+00
7.516666666666667140e+01,2.371958255767822266e+00
7.533333333333332860e+01,1.114777922630310059e+00
7.550000000000000000e+01,1.332417488098144531e+00
7.566666666666667140e+01,4.623208522796630859e+00
7.583333333333332860e+01,2.627175569534301758e+00
7.600000000000000000e+01,3.787179470062255859e+00
7.616666666666667140e+01,1.573047041893005371e+00
7.633333333333332860e+01,1.683586001396179199e+00
7.650000000000000000e+01,3.806002140045166016e+00
7.666666666666667140e+01,3.983232975006103516e+00
7.683333333333332860e+01,1.304607868194580078e+00
7.700000000000000000e+01,3.135910034179687500e+00
7.716666666666667140e+01,3.234200239181518555e+00
7.733333333333332860e+01,4.449109554290771484e+00
7.750000000000000000e+01,2.724507808685302734e+00
7.766666666666667140e+01,3.061995267868041992e+00
7.783333333333332860e+01,2.089376926422119141e+00
7.800000000000000000e+01,1.099506855010986328e+00
7.816666666666667140e+01,3.136782646179199219e+00
7.833333333333332860e+01,2.075055837631225586e+00
7.850000000000000000e+01,2.636983871459960938e+00
7.866666666666667140e+01,1.385251760482788086e+00
7.883333333333332860e+01,9.324017167091369629e-01
7.900000000000000000e+01,1.368489980697631836e+00
7.916666666666667140e+01,1.627214789390563965e+00
7.933333333333332860e+01,1.364340305328369141e+00
7.950000000000000000e+01,1.872606515884399414e+00
7.966666666666667140e+01,1.251119256019592285e+00
7.983333333333332860e+01,1.329529285430908203e+00
8.000000000000000000e+01,1.514055728912353516e+00
8.016666666666667140e+01,1.191146731376647949e+00
8.033333333333332860e+01,3.166568279266357422e+00
8.050000000000000000e+01,1.355353713035583496e+00
8.066666666666667140e+01,1.925477743148803711e+00
8.083333333333332860e+01,1.598701953887939453e+00
8.100000000000000000e+01,3.292325496673583984e+00
8.116666666666667140e+01,2.108753442764282227e+00
8.133333333333332860e+01,2.608085393905639648e+00
8.150000000000000000e+01,3.664731979370117188e+00
8.166666666666667140e+01,2.601454734802246094e+00
8.183333333333332860e+01,9.741932153701782227e-01
8.200000000000000000e+01,2.243602275848388672e+00
8.216666666666667140e+01,2.402307748794555664e+00
8.233333333333332860e+01,2.890756845474243164e+00
8.250000000000000000e+01,9.884199500083923340e-01
8.266666666666667140e+01,1.180706381797790527e+00
8.283333333333332860e+01,2.495560169219970703e+00
8.300000000000000000e+01,3.344070434570312500e+00
8.316666666666667140e+01,4.160161018371582031e+00
8.333333333333332860e+01,1.661654829978942871e+00
