epoch,loss
3.583333333333333570e+01,2.437396794557571411e-01
3.600000000000000000e+01,1.423978358507156372e-01
3.616666666666666430e+01,1.990370899438858032e-01
3.633333333333333570e+01,1.885305047035217285e-01
3.650000000000000000e+01,2.342141270637512207e-01
3.666666666666666430e+01,3.717306256294250488e-01
3.683333333333333570e+01,2.717209756374359131e-01
3.700000000000000000e+01,2.251842617988586426e-01
3.716666666666666430e+01,2.312348335981369019e-01
3.733333333333333570e+01,3.751299977302551270e-01
3.750000000000000000e+01,2.089154124259948730e-01
3.766666666666666430e+01,2.091937810182571411e-01
3.783333333333333570e+01,1.336342692375183105e-01
3.800000000000000000e+01,4.063589870929718018e-01
3.816666666666666430e+01,1.988713294267654419e-01
3.833333333333333570e+01,4.612065255641937256e-01
3.850000000000000000e+01,2.693307399749755859e-01
3.866666666666666430e+01,2.786800861358642578e-01
3.883333333333333570e+01,2.735669016838073730e-01
3.900000000000000000e+01,1.545731872320175171e-01
3.916666666666666430e+01,1.857884973287582397e-01
3.933333333333333570e+01,1.588272601366043091e-01
3.950000000000000000e+01,1.210391893982887268e-01
3.966666666666666430e+01,1.355103254318237305e-01
3.983333333333333570e+01,1.399907320737838745e-01
4.000000000000000000e+01,1.400102078914642334e-01
4.016666666666666430e+01,3.060584962368011475e-01
4.033333333333333570e+01,2.283692508935928345e-01
4.050000000000000000e+01,1.150868237018585205e-01
4.066666666666666430e+01,1.031721085309982300e-01
4.083333333333333570e+01,2.891765534877777100e-01
4.100000000000000000e+01,1.675542891025543213e-01
4.116666666666666430e+01,2.277639210224151611e-01
4.133333333333333570e+01,1.196325719356536865e-01
4.150000000000000000e+01,1.367118954658508301e-01
4.166666666666666430e+01,2.493410110473632812e-01
4.183333333333333570e+01,2.407255917787551880e-01
4.200000000000000000e+01,1.944801211357116699e-01
4.216666666666666430e+01,2.059508264064788818e-01
4.233333333333333570e+01,2.874217927455902100e-01
4.250000000000000000e+01,1.045501604676246643e-01
4.266666666666666430e+01,2.735805511474609375e-01
4.283333333333333570e+01,2.346052974462509155e-01
4.300000000000000000e+01,1.054035574197769165e-01
4.316666666666666430e+01,1.860101670026779175e-01
4.333333333333333570e+01,2.187764495611190796e-01
4.350000000000000000e+01,1.668313592672348022e-01
4.366666666666666430e+01,2.999848425388336182e-01
4.383333333333333570e+01,2.755950093269348145e-01
4.400000000000000000e+01,2.732825875282287598e-01
4.416666666666666430e+01,1.898408830165863037e-01
4.433333333333333570e+01,3.289652168750762939e-01
4.450000000000000000e+01,2.492274641990661621e-01
4.466666666666666430e+01,2.525972723960876465e-01
4.483333333333333570e+01,2.939817905426025391e-01
4.500000000000000000e+01,2.013711482286453247e-01
4.516666666666666430e+01,9.676901996135711670e-02
4.533333333333333570e+01,1.713100671768188477e-01
4.550000000000000000e+01,2.009818255901336670e-01
4.566666666666666430e+01,2.097692042589187622e-01
4.583333333333333570e+01,2.675331532955169678e-01
4.600000000000000000e+01,2.023801207542419434e-01
4.616666666666666430e+01,2.156497389078140259e-01
4.633333333333333570e+01,1.652955561876296997e-01
4.650000000000000000e+01,1.840797066688537598e-01
4.666666666666666430e+01,1.764433979988098145e-01
4.683333333333333570e+01,4.844231009483337402e-01
4.700000000000000000e+01,1.610525101423263550e-01
4.716666666666666430e+01,1.991696953773498535e-01
4.733333333333333570e+01,1.423510164022445679e-01
4.750000000000000000e+01,4.364434182643890381e-01
4.766666666666666430e+01,3.092343807220458984e-01
4.783333333333333570e+01,2.109754234552383423e-01
4.800000000000000000e+01,1.958602070808410645e-01
4.816666666666666430e+01,3.852875232696533203e-01
4.833333333333333570e+01,3.734537363052368164e-01
4.850000000000000000e+01,8.970840275287628174e-02
4.866666666666666430e+01,1.536791622638702393e-01
4.883333333333333570e+01,1.887034177780151367e-01
4.900000000000000000e+01,2.098548710346221924e-01
4.916666666666666430e+01,3.622453808784484863e-01
4.933333333333333570e+01,1.680477857589721680e-01
4.950000000000000000e+01,2.578346133232116699e-01
4.966666666666666430e+01,1.672164797782897949e-01
4.983333333333333570e+01,2.010093331336975098e-01
5.000000000000000000e+01,3.196842670440673828e-01
5.016666666666666430e+01,1.578633487224578857e-01
5.033333333333333570e+01,1.107468828558921814e-01
5.050000000000000000e+01,1.937618404626846313e-01
5.066666666666666430e+01,2.205434441566467285e-01
5.083333333333333570e+01,1.994645893573760986e-01
5.100000000000000000e+01,2.450240254402160645e-01
5.116666666666666430e+01,9.106737375259399414e-02
5.133333333333333570e+01,1.629442572593688965e-01
5.150000000000000000e+01,2.976132929325103760e-01
5.166666666666666430e+01,3.095401525497436523e-01
5.183333333333333570e+01,4.666332602500915527e-01
5.200000000000000000e+01,1.458037197589874268e-01
5.216666666666666430e+01,2.171701043844223022e-01
5.233333333333333570e+01,2.825328707695007324e-01
5.250000000000000000e+01,1.806828379631042480e-01
5.266666666666666430e+01,4.053285121917724609e-01
5.283333333333333570e+01,2.314931899309158325e-01
5.300000000000000000e+01,1.322169750928878784e-01
5.316666666666666430e+01,2.515337467193603516e-01
5.333333333333333570e+01,3.183024525642395020e-01
5.350000000000000000e+01,2.104265242815017700e-01
5.366666666666666430e+01,2.327743917703628540e-01
5.383333333333333570e+01,2.276755869388580322e-01
5.400000000000000000e+01,1.140006035566329956e-01
5.416666666666666430e+01,2.434124350547790527e-01
5.433333333333333570e+01,2.013983279466629028e-01
5.450000000000000000e+01,3.062346577644348145e-01
5.466666666666666430e+01,1.301396489143371582e-01
5.483333333333333570e+01,2.984069883823394775e-01
5.500000000000000000e+01,1.476307064294815063e-01
5.516666666666666430e+01,1.314473301172256470e-01
5.533333333333333570e+01,1.552047282457351685e-01
5.550000000000000000e+01,4.498889148235321045e-01
5.566666666666666430e+01,2.538448274135589600e-01
5.583333333333333570e+01,2.019903510808944702e-01
5.600000000000000000e+01,2.294546514749526978e-01
5.616666666666666430e+01,3.786131143569946289e-01
5.633333333333333570e+01,3.032501339912414551e-01
5.650000000000000000e+01,1.221747398376464844e-01
5.666666666666666430e+01,1.940794736146926880e-01
5.683333333333333570e+01,3.348174393177032471e-01
5.700000000000000000e+01,1.883955150842666626e-01
5.716666666666666430e+01,1.268642097711563110e-01
5.733333333333333570e+01,1.736085861921310425e-01
5.750000000000000000e+01,1.057618111371994019e-01
5.766666666666666430e+01,3.312506377696990967e-01
5.783333333333333570e+01,2.656547129154205322e-01
5.800000000000000000e+01,1.571357250213623047e-01
5.816666666666666430e+01,1.686925441026687622e-01
5.833333333333333570e+01,2.061874717473983765e-01
5.850000000000000000e+01,2.658959329128265381e-01
5.866666666666666430e+01,1.710826754570007324e-01
5.883333333333333570e+01,1.251922100782394409e-01
5.900000000000000000e+01,3.890822231769561768e-01
5.916666666666666430e+01,1.128767803311347961e-01
5.933333333333333570e+01,1.958930194377899170e-01
5.950000000000000000e+01,3.359552025794982910e-01
5.966666666666666430e+01,4.182103872299194336e-01
5.983333333333333570e+01,2.069392800331115723e-01
6.000000000000000000e+01,2.694868743419647217e-01
6.016666666666666430e+01,1.344748288393020630e-01
6.033333333333333570e+01,2.097914665937423706e-01
6.050000000000000000e+01,1.419442296028137207e-01
6.066666666666666430e+01,2.947654724121093750e-01
6.083333333333333570e+01,3.040373623371124268e-01
6.100000000000000000e+01,3.289923071861267090e-01
6.116666666666666430e+01,2.771334946155548096e-01
6.133333333333333570e+01,1.759180128574371338e-01
6.150000000000000000e+01,1.826200485229492188e-01
6.166666666666666430e+01,2.222098559141159058e-01
6.183333333333333570e+01,1.358831971883773804e-01
6.200000000000000000e+01,2.105865329504013062e-01
6.216666666666666430e+01,2.420391142368316650e-01
6.233333333333333570e+01,3.104175329208374023e-01
6.250000000000000000e+01,1.664316505193710327e-01
6.266666666666666430e+01,1.957895457744598389e-01
6.283333333333333570e+01,1.608429551124572754e-01
6.300000000000000000e+01,2.000110447406768799e-01
6.316666666666666430e+01,1.308294236660003662e-01
6.333333333333333570e+01,2.139588296413421631e-01
6.350000000000000000e+01,2.741696834564208984e-01
6.366666666666666430e+01,2.020186632871627808e-01
6.383333333333333570e+01,1.518859863281250000e-01
6.400000000000000000e+01,3.323515653610229492e-01
6.416666666666667140e+01,1.504350155591964722e-01
6.433333333333332860e+01,1.254162341356277466e-01
6.450000000000000000e+01,1.145277917385101318e-01
6.466666666666667140e+01,1.747726649045944214e-01
6.483333333333332860e+01,2.072950750589370728e-01
6.500000000000000000e+01,2.807146906852722168e-01
6.516666666666667140e+01,1.470499485731124878e-01
6.533333333333332860e+01,2.636128664016723633e-01
6.550000000000000000e+01,4.362352788448333740e-01
6.566666666666667140e+01,2.402321994304656982e-01
6.583333333333332860e+01,1.452880203723907471e-01
6.600000000000000000e+01,1.457133740186691284e-01
6.616666666666667140e+01,8.724705874919891357e-02
6.633333333333332860e+01,4.419732689857482910e-01
6.650000000000000000e+01,3.148751556873321533e-01
6.666666666666667140e+01,2.951982617378234863e-01
6.683333333333332860e+01,1.623672097921371460e-01
6.700000000000000000e+01,4.857351183891296387e-01
6.716666666666667140e+01,1.400116384029388428e-01
6.733333333333332860e+01,2.410095781087875366e-01
6.750000000000000000e+01,1.983472108840942383e-01
6.766666666666667140e+01,1.569909155368804932e-01
6.783333333333332860e+01,3.601750135421752930e-01
6.800000000000000000e+01,3.166033923625946045e-01
6.816666666666667140e+01,3.431594371795654297e-01
6.833333333333332860e+01,2.983294725418090820e-01
6.850000000000000000e+01,1.515416055917739868e-01
6.866666666666667140e+01,1.798893213272094727e-01
6.883333333333332860e+01,4.518287777900695801e-01
6.900000000000000000e+01,2.701574563980102539e-01
6.916666666666667140e+01,1.464206278324127197e-01
6.933333333333332860e+01,1.884225904941558838e-01
6.950000000000000000e+01,1.374616026878356934e-01
6.966666666666667140e+01,4.251151680946350098e-01
6.983333333333332860e+01,1.807869672775268555e-01
7.000000000000000000e+01,1.956754177808761597e-01
7.016666666666667140e+01,3.801135122776031494e-01
7.033333333333332860e+01,3.420558273792266846e-01
7.050000000000000000e+01,1.793875843286514282e-01
7.066666666666667140e+01,3.277640640735626221e-01
7.083333333333332860e+01,1.474181115627288818e-01
7.100000000000000000e+01,1.955683380365371704e-01
7.116666666666667140e+01,1.985982507467269897e-01
7.133333333333332860e+01,2.811503112316131592e-01
7.150000000000000000e+01,3.817550539970397949e-01
7.166666666666667140e+01,2.905244827270507812e-01
7.183333333333332860e+01,1.683710515499114990e-01
7.200000000000000000e+01,1.383702456951141357e-01
7.216666666666667140e+01,3.953746855258941650e-01
7.233333333333332860e+01,4.897075295448303223e-01
7.250000000000000000e+01,1.744136065244674683e-01
7.266666666666667140e+01,2.291177213191986084e-01
7.283333333333332860e+01,1.839825063943862915e-01
7.300000000000000000e+01,3.838168382644653320e-01
7.316666666666667140e+01,2.670184969902038574e-01
7.333333333333332860e+01,1.797271221876144409e-01
7.350000000000000000e+01,9.557731449604034424e-02
7.366666666666667140e+01,1.707495152950286865e-01
7.383333333333332860e+01,3.128102123737335205e-01
7.400000000000000000e+01,1.471394151449203491e-01
7.416666666666667140e+01,4.021162688732147217e-01
7.433333333333332860e+01,2.692634463310241699e-01
7.450000000000000000e+01,1.279432624578475952e-01
7.466666666666667140e+01,2.761119008064270020e-01
7.483333333333332860e+01,2.956718504428863525e-01
7.500000000000000000e+01,1.933053135871887207e-01
7.516666666666667140e+01,2.707126140594482422e-01
7.533333333333332860e+01,1.227834597229957581e-01
7.550000000000000000e+01,2.840332388877868652e-01
7.566666666666667140e+01,5.452433824539184570e-01
7.583333333333332860e+01,2.630342543125152588e-01
7.600000000000000000e+01,4.482107162475585938e-01
7.616666666666667140e+01,2.525352239608764648e-01
7.633333333333332860e+01,2.146758288145065308e-01
7.650000000000000000e+01,2.476792335510253906e-01
7.666666666666667140e+01,2.666787803173065186e-01
7.683333333333332860e+01,2.494155168533325195e-01
7.700000000000000000e+01,1.817324608564376831e-01
7.716666666666667140e+01,2.207453846931457520e-01
7.733333333333332860e+01,5.251566171646118164e-01
7.750000000000000000e+01,3.278150260448455811e-01
7.766666666666667140e+01,3.077251911163330078e-01
7.783333333333332860e+01,2.446703016757965088e-01
7.800000000000000000e+01,1.202509403228759766e-01
7.816666666666667140e+01,4.841291904449462891e-01
7.833333333333332860e+01,2.943494319915771484e-01
7.850000000000000000e+01,2.086199820041656494e-01
7.866666666666667140e+01,8.869288116693496704e-02
7.883333333333332860e+01,1.654099076986312866e-01
7.900000000000000000e+01,2.859445512294769287e-01
7.916666666666667140e+01,3.538284003734588623e-01
7.933333333333332860e+01,2.332957088947296143e-01
7.950000000000000000e+01,2.038448750972747803e-01
7.966666666666667140e+01,1.686543226242065430e-01
7.983333333333332860e+01,1.463424861431121826e-01
8.000000000000000000e+01,1.662567853927612305e-01
8.016666666666667140e+01,2.256672233343124390e-01
8.033333333333332860e+01,2.648249864578247070e-01
8.050000000000000000e+01,1.195492148399353027e-01
8.066666666666667140e+01,2.072963714599609375e-01
8.083333333333332860e+01,1.895704120397567749e-01
8.100000000000000000e+01,2.544774115085601807e-01
8.116666666666667140e+01,3.396811783313751221e-01
8.133333333333332860e+01,2.076522707939147949e-01
8.150000000000000000e+01,2.983135282993316650e-01
8.166666666666667140e+01,2.205263972282409668e-01
8.183333333333332860e+01,1.982620060443878174e-01
8.200000000000000000e+01,3.234342932701110840e-01
8.216666666666667140e+01,3.330675363540649414e-01
8.233333333333332860e+01,2.671303153038024902e-01
8.250000000000000000e+01,2.511491179466247559e-01
8.266666666666667140e+01,1.866121739149093628e-01
8.283333333333332860e+01,1.913424730300903320e-01
8.300000000000000000e+01,3.799489736557006836e-01
8.316666666666667140e+01,3.654966056346893311e-01
8.333333333333332860e+01,3.509420156478881836e-01
